bpsName,bpsNumber,groupVeg,acresTotal,acresLeft,percentLeft,disturbance,percentDisturbed,acresDisturbed,acresDisturbedLeft
Lower Mississippi River Flatwoods,4515130,Hardwood,2957693,444292,15.02157,ReplacementFire,0.25274,7475,1122.863
Lower Mississippi River Flatwoods,4515130,Hardwood,2957693,444292,15.02157,Wind/Weather/Stress,0.37116,10978,1649.068
Lower Mississippi River Flatwoods,4515130,Hardwood,2957693,444292,15.02157,AlternativeSuccession,0.64492,19075,2865.365
Lower Mississippi River Flatwoods,4515130,Hardwood,2957693,444292,15.02157,MixedFire,0.62124,18374,2760.064
Lower Mississippi River Flatwoods,4515130,Hardwood,2957693,444292,15.02157,NonFireDisturbances,0.37116,10978,1649.068
Lower Mississippi River Flatwoods,4515130,Hardwood,2957693,444292,15.02157,NonReplacementFire,1.66414,49220,7393.618
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,ReplacementFire,0.20522,57,2.80609
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,NonFireDisturbances,1.48172,409,20.13493
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,Insect/Disease,0.28172,78,3.839913
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,AlternativeSuccession,0.01958,5,0.2461483
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,NonReplacementFire,2.0645,570,28.0609
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,SurfaceFire,1.1379,314,15.45811
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,Wind/Weather/Stress,1.2,331,16.29502
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,4715090,Hardwood,27585,1358,4.922965,MixedFire,0.9266,256,12.60279
North-Central Interior Beech-Maple Forest,4713130,Hardwood,1664190,416103,25.00333,NonReplacementFire,0.12062,2007,501.8169
North-Central Interior Beech-Maple Forest,4713130,Hardwood,1664190,416103,25.00333,SurfaceFire,0.12062,2007,501.8169
North-Central Interior Beech-Maple Forest,4713130,Hardwood,1664190,416103,25.00333,Wind/Weather/Stress,13.95646,232262,58073.25
North-Central Interior Beech-Maple Forest,4713130,Hardwood,1664190,416103,25.00333,NonFireDisturbances,13.95646,232262,58073.25
North-Central Interior Beech-Maple Forest,4713130,Hardwood,1664190,416103,25.00333,ReplacementFire,0.0994,1654,413.5552
North-Central Interior Beech-Maple Forest,4913130,Hardwood,30658,11556,37.69326,NonReplacementFire,0.11868,36,13.56957
North-Central Interior Beech-Maple Forest,4913130,Hardwood,30658,11556,37.69326,NonFireDisturbances,13.96388,4281,1613.649
North-Central Interior Beech-Maple Forest,4913130,Hardwood,30658,11556,37.69326,Wind/Weather/Stress,13.96388,4281,1613.649
North-Central Interior Beech-Maple Forest,4913130,Hardwood,30658,11556,37.69326,SurfaceFire,0.11868,36,13.56957
North-Central Interior Beech-Maple Forest,4913130,Hardwood,30658,11556,37.69326,ReplacementFire,0.102,31,11.68491
North-Central Interior Beech-Maple Forest,5013130,Hardwood,201299,18916,9.396967,SurfaceFire,0.11924,240,22.55272
North-Central Interior Beech-Maple Forest,5013130,Hardwood,201299,18916,9.396967,NonReplacementFire,0.11924,240,22.55272
North-Central Interior Beech-Maple Forest,5013130,Hardwood,201299,18916,9.396967,Wind/Weather/Stress,13.94154,28064,2637.165
North-Central Interior Beech-Maple Forest,5013130,Hardwood,201299,18916,9.396967,NonFireDisturbances,13.94154,28064,2637.165
North-Central Interior Beech-Maple Forest,5013130,Hardwood,201299,18916,9.396967,ReplacementFire,0.1013,204,19.16981
North-Central Interior Beech-Maple Forest,5113130,Hardwood,6809418,754892,11.086,NonReplacementFire,0.11758,8007,887.6559
North-Central Interior Beech-Maple Forest,5113130,Hardwood,6809418,754892,11.086,Wind/Weather/Stress,14.10716,960615,106493.8
North-Central Interior Beech-Maple Forest,5113130,Hardwood,6809418,754892,11.086,NonFireDisturbances,14.10716,960615,106493.8
North-Central Interior Beech-Maple Forest,5113130,Hardwood,6809418,754892,11.086,SurfaceFire,0.11758,8007,887.6559
North-Central Interior Beech-Maple Forest,5113130,Hardwood,6809418,754892,11.086,ReplacementFire,0.0993,6762,749.6352
North-Central Interior Beech-Maple Forest,5213130,Hardwood,9937161,470393,4.733676,SurfaceFire,0.11654,11581,548.207
North-Central Interior Beech-Maple Forest,5213130,Hardwood,9937161,470393,4.733676,NonFireDisturbances,14.0791,1399063,66227.11
North-Central Interior Beech-Maple Forest,5213130,Hardwood,9937161,470393,4.733676,NonReplacementFire,0.11654,11581,548.207
North-Central Interior Beech-Maple Forest,5213130,Hardwood,9937161,470393,4.733676,ReplacementFire,0.09832,9770,462.4801
North-Central Interior Beech-Maple Forest,5213130,Hardwood,9937161,470393,4.733676,Wind/Weather/Stress,14.0791,1399063,66227.11
North-Central Interior Beech-Maple Forest,6213130,Hardwood,2771012,891111,32.15832,ReplacementFire,0.101,2799,900.1115
North-Central Interior Beech-Maple Forest,6213130,Hardwood,2771012,891111,32.15832,SurfaceFire,0.11878,3291,1058.33
North-Central Interior Beech-Maple Forest,6213130,Hardwood,2771012,891111,32.15832,NonFireDisturbances,13.99692,387856,124728
North-Central Interior Beech-Maple Forest,6213130,Hardwood,2771012,891111,32.15832,NonReplacementFire,0.11878,3291,1058.33
North-Central Interior Beech-Maple Forest,6213130,Hardwood,2771012,891111,32.15832,Wind/Weather/Stress,13.99692,387856,124728
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,ReplacementFire,0.80246,1720,994.3907
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,NonReplacementFire,3.32788,7131,4122.674
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,NonFireDisturbances,0.22666,486,280.9732
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,MixedFire,2.01888,4326,2501.008
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,Wind/Weather/Stress,0.08512,182,105.2204
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,NativeGrazing,0.14154,303,175.1746
North-Central Interior Dry-Mesic Oak Forest and Woodland,3813100,Hardwood,214279,123882,57.81341,SurfaceFire,1.309,2805,1621.666
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,ReplacementFire,0.89764,713,229.5934
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,NonReplacementFire,4.48816,3567,1148.611
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,SurfaceFire,2.154,1712,551.2819
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,MixedFire,2.33416,1855,597.3294
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,AlternativeSuccession,2.62132,2084,671.0698
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,NativeGrazing,0.16092,128,41.21734
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,Wind/Weather/Stress,0.05146,41,13.20243
North-Central Interior Dry-Mesic Oak Forest and Woodland,3913100,Hardwood,79485,25595,32.20104,NonFireDisturbances,0.21238,169,54.41976
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,AlternativeSuccession,3.42312,53919,18752.05
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,Wind/Weather/Stress,0.05028,792,275.4433
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,MixedFire,1.77344,27934,9714.941
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,NativeGrazing,0.2141,3372,1172.721
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,NonReplacementFire,6.19184,97530,33919.17
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,SurfaceFire,4.4184,69596,24204.23
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,NonFireDisturbances,0.26438,4164,1448.164
North-Central Interior Dry-Mesic Oak Forest and Woodland,4113100,Hardwood,1575145,547807,34.7782,ReplacementFire,1.35188,21294,7405.669
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,NonFireDisturbances,0.2317,20579,3001.352
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,ReplacementFire,0.81686,72552,10581.37
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,NativeGrazing,0.14384,12776,1863.32
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,Wind/Weather/Stress,0.08786,7804,1138.177
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,SurfaceFire,1.32186,117405,17122.98
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,NonReplacementFire,3.33248,295985,43168.04
North-Central Interior Dry-Mesic Oak Forest and Woodland,4213100,Hardwood,8881811,1295371,14.58454,MixedFire,2.01062,178579,26044.92
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,ReplacementFire,0.80594,19548,2818.42
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,NativeGrazing,0.14444,3503,505.0606
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,Wind/Weather/Stress,0.08666,2102,303.0652
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,SurfaceFire,1.3103,31782,4582.311
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,NonFireDisturbances,0.2311,5605,808.1258
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,MixedFire,2.00874,48722,7024.711
North-Central Interior Dry-Mesic Oak Forest and Woodland,4313100,Hardwood,2425519,349710,14.41795,NonReplacementFire,3.31904,80504,11607.02
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,NonFireDisturbances,0.23116,1734,801.2178
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,Wind/Weather/Stress,0.08424,632,292.024
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,SurfaceFire,1.32152,9914,4580.896
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,NativeGrazing,0.14692,1102,509.1938
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,MixedFire,2.02224,15171,7009.963
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,NonReplacementFire,3.34376,25086,11591.32
North-Central Interior Dry-Mesic Oak Forest and Woodland,4413100,Hardwood,750224,346651,46.20633,ReplacementFire,0.8174,6132,2833.372
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,Wind/Weather/Stress,0.08844,217,124.8991
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,NonReplacementFire,10.12716,24864,14311.02
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,MixedFire,0.61556,1511,869.6894
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,NativeGrazing,0.35712,877,504.7767
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,SurfaceFire,9.5116,23352,13440.76
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,ReplacementFire,0.61252,1504,865.6604
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,AlternativeSuccession,0.40894,1004,577.8744
North-Central Interior Dry-Mesic Oak Forest and Woodland,4713100,Hardwood,245514,141311,57.55721,NonFireDisturbances,0.44556,1094,629.6758
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,AlternativeSuccession,4.23788,511845,121583.5
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,MixedFire,2.14598,259188,61567.42
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,ReplacementFire,1.35396,163529,38844.62
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,NonFireDisturbances,0.21522,25994,6174.605
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,NativeGrazing,0.16794,20284,4818.254
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,SurfaceFire,4.41668,533440,126713.1
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,Wind/Weather/Stress,0.04728,5710,1356.351
North-Central Interior Dry-Mesic Oak Forest and Woodland,4913100,Hardwood,12077855,2868969,23.75396,NonReplacementFire,6.56266,792629,188280.8
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,ReplacementFire,0.80616,4577,748.3629
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,SurfaceFire,1.31908,7490,1224.653
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,NonReplacementFire,3.33488,18936,3096.133
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,NonFireDisturbances,0.22574,1282,209.6136
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,MixedFire,2.0158,11446,1871.479
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,Wind/Weather/Stress,0.08284,470,76.8474
North-Central Interior Dry-Mesic Oak Forest and Woodland,5013100,Hardwood,567811,92840,16.35051,NativeGrazing,0.1429,811,132.6026
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,NonReplacementFire,10.12008,197739,12896.55
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,ReplacementFire,0.62032,12121,790.5325
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,NonFireDisturbances,0.45098,8812,574.7193
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,Wind/Weather/Stress,0.08988,1756,114.5264
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,SurfaceFire,9.49842,185592,12104.32
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,MixedFire,0.62166,12147,792.2282
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,NativeGrazing,0.3611,7056,460.1928
North-Central Interior Dry-Mesic Oak Forest and Woodland,5113100,Hardwood,1953923,127435,6.522007,AlternativeSuccession,0.41134,8037,524.1737
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,NativeGrazing,0.1642,8947,954.0617
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,NonReplacementFire,6.59236,359198,38303.01
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,MixedFire,2.1521,117261,12504.1
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,Wind/Weather/Stress,0.0461,2512,267.8667
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,SurfaceFire,4.44026,241936,25798.8
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,AlternativeSuccession,4.25116,231633,24700.14
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,NonFireDisturbances,0.2103,11459,1221.928
North-Central Interior Dry-Mesic Oak Forest and Woodland,5213100,Hardwood,5448699,581021,10.66348,ReplacementFire,1.34582,73330,7819.531
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,MixedFire,2.14682,8851,935.892
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,SurfaceFire,4.42322,18236,1928.248
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,NonReplacementFire,6.57004,27087,2864.14
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,AlternativeSuccession,4.22934,17437,1843.763
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,ReplacementFire,1.34776,5557,587.5892
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,NativeGrazing,0.16098,664,70.21041
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,NonFireDisturbances,0.21022,867,91.67533
North-Central Interior Dry-Mesic Oak Forest and Woodland,6213100,Hardwood,412281,43594,10.57386,Wind/Weather/Stress,0.04924,203,21.46493
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,Wind/Weather/Stress,0.1702,31,22.57181
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,NonFireDisturbances,0.99944,183,133.2465
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,AlternativeSuccession,0.33038,60,43.68738
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,NativeGrazing,0.82924,152,110.6747
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,ReplacementFire,1.30022,238,173.2933
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,MixedFire,1.16136,212,154.3621
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,NonReplacementFire,6.49004,1187,864.2819
North-Central Interior Dry Oak Forest and Woodland,3913110,Hardwood,18284,13313,72.81229,SurfaceFire,5.32868,974,709.1918
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,MixedFire,0.89518,383,108.3476
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,AlternativeSuccession,0.37462,160,45.26269
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,NativeGrazing,0.62382,267,75.53211
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,SurfaceFire,9.39432,4018,1136.659
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,NonReplacementFire,10.2895,4401,1245.007
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,Wind/Weather/Stress,0.1072,46,13.01302
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,ReplacementFire,0.7323,313,88.54514
North-Central Interior Dry Oak Forest and Woodland,4213110,Hardwood,42769,12099,28.28918,NonFireDisturbances,0.73102,313,88.54514
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,SurfaceFire,9.36782,1683,527.2195
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,Wind/Weather/Stress,0.11052,20,6.265235
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,MixedFire,0.89694,161,50.43514
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,NonFireDisturbances,0.73176,131,41.03729
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,NonReplacementFire,10.26476,1844,577.6546
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,ReplacementFire,0.73946,133,41.66381
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,NativeGrazing,0.62124,112,35.08531
North-Central Interior Dry Oak Forest and Woodland,4313110,Hardwood,17969,5629,31.32617,AlternativeSuccession,0.37124,67,20.98854
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,MixedFire,1.02026,31743,9841.644
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,ReplacementFire,0.94614,29437,9126.688
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,NonFireDisturbances,0.79062,24598,7626.398
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,NativeGrazing,0.65182,20280,6287.639
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,NonReplacementFire,6.21828,193465,59982.16
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,AlternativeSuccession,0.26272,8174,2534.278
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,Wind/Weather/Stress,0.1388,4318,1338.759
North-Central Interior Dry Oak Forest and Woodland,4413110,Hardwood,3111233,964611,31.00414,SurfaceFire,5.19802,161723,50140.82
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,MixedFire,0.664,2183,708.9705
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,ReplacementFire,0.67236,2211,718.064
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,SurfaceFire,9.37658,30834,10013.92
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,NativeGrazing,0.48314,1589,516.0578
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,NonFireDisturbances,0.58618,1928,626.1544
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,AlternativeSuccession,0.28854,949,308.2057
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,NonReplacementFire,10.04058,33017,10722.89
North-Central Interior Dry Oak Forest and Woodland,4913110,Hardwood,328840,106797,32.47689,Wind/Weather/Stress,0.10304,339,110.0967
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,SurfaceFire,5.22044,3161,443.4806
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,NonFireDisturbances,0.8,484,67.90402
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,Wind/Weather/Stress,0.1367,83,11.6447
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,AlternativeSuccession,0.2602,158,22.16702
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,MixedFire,1.02412,620,86.98449
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,NativeGrazing,0.6633,402,56.39962
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,ReplacementFire,0.95246,577,80.9517
North-Central Interior Dry Oak Forest and Woodland,5013110,Hardwood,60557,8496,14.02976,NonReplacementFire,6.24456,3782,530.6054
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,Wind/Weather/Stress,0.1141,814,144.1518
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,NativeGrazing,0.62248,4438,785.9284
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,NonFireDisturbances,0.73658,5252,930.0803
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,AlternativeSuccession,0.37382,2665,471.9467
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,MixedFire,0.89204,6360,1126.297
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,NonReplacementFire,10.2414,73020,12931.16
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,ReplacementFire,0.74676,5324,942.8308
North-Central Interior Dry Oak Forest and Woodland,5113110,Hardwood,712985,126263,17.70907,SurfaceFire,9.34936,66659,11804.69
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,Wind/Weather/Stress,0.1038,1356,231.933
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,NativeGrazing,0.48812,6379,1091.077
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,MixedFire,0.66296,8663,1481.737
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,SurfaceFire,9.39906,122826,21008.41
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,ReplacementFire,0.67614,8836,1511.327
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,NonReplacementFire,10.06202,131489,22490.14
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,NonFireDisturbances,0.59192,7735,1323.01
North-Central Interior Dry Oak Forest and Woodland,5213110,Hardwood,1306790,223516,17.1042,AlternativeSuccession,0.2853,3728,637.6446
North-Central Interior Maple-Basswood Forest,3913140,Hardwood,100597,69082,68.67203,NonReplacementFire,0.11656,117,80.34627
North-Central Interior Maple-Basswood Forest,3913140,Hardwood,100597,69082,68.67203,NonFireDisturbances,13.96434,14048,9647.046
North-Central Interior Maple-Basswood Forest,3913140,Hardwood,100597,69082,68.67203,ReplacementFire,0.10228,103,70.73219
North-Central Interior Maple-Basswood Forest,3913140,Hardwood,100597,69082,68.67203,Wind/Weather/Stress,13.96434,14048,9647.046
North-Central Interior Maple-Basswood Forest,3913140,Hardwood,100597,69082,68.67203,SurfaceFire,0.11656,117,80.34627
North-Central Interior Maple-Basswood Forest,4013140,Hardwood,129889,48531,37.36344,ReplacementFire,0.10024,130,48.57247
North-Central Interior Maple-Basswood Forest,4013140,Hardwood,129889,48531,37.36344,NonFireDisturbances,14.083,18292,6834.521
North-Central Interior Maple-Basswood Forest,4013140,Hardwood,129889,48531,37.36344,SurfaceFire,0.12132,158,59.03424
North-Central Interior Maple-Basswood Forest,4013140,Hardwood,129889,48531,37.36344,Wind/Weather/Stress,14.083,18292,6834.521
